coded_v1
,equal,reqeduc,reqcomp,reqorg,call,gender,ethnicity,
3154,0,0,0,0,0,1,0,
3155,0,0,1,0,0,0,0,
3156,0,0,1,0,0,0,1,
3157,0,0,1,0,1,0,1,
3158,0,0,1,0,0,0,0,
3159,0,0,0,0,0,0,0,
3160,1,1,0,0,0,0,1,
3161,0,0,0,0,0,0,0,
3162,1,0,0,0,0,0,0,
3163,1,0,0,0,0,0,1,
3164,0,0,0,0,0,1,1,
3165,1,1,0,0,0,1,0,
3166,0,0,0,0,0,0,1,
3167,1,0,0,0,0,1,0,
3168,1,1,0,0,0,0,0,
3169,1,0,0,0,1,0,0,
3170,0,0,0,0,0,0,1,
3171,0,0,0,0,0,0,1,
3172,1,0,0,0,1,1,1,
3173,1,0,0,0,1,0,1,
3174,1,1,0,0,0,1,1,
3175,1,0,0,0,0,1,0,
3176,1,0,0,0,0,0,1,
3177,0,0,0,0,0,0,0,
3178,0,0,0,0,0,1,0,
3179,0,0,0,0,1,0,0,
3180,0,0,0,0,0,0,1,
3181,0,0,0,0,0,1,1,
3182,0,0,0,0,0,1,0,
3183,0,0,1,0,0,0,1,
3184,0,0,1,0,0,0,0,
3185,0,0,1,0,0,0,1,
3186,0,0,1,0,0,0,0,
3187,0,0,0,0,0,1,1,
3188,0,0,0,0,0,1,1,
3189,0,0,0,0,0,1,1,
3190,0,0,0,0,0,1,0,
3191,0,0,0,0,0,0,0,
3192,0,0,0,0,0,0,0,
3193,0,0,0,0,0,0,0,
3194,0,0,0,0,0,0,1,
3195,0,0,0,0,0,0,0,
3196,0,0,0,0,0,0,0,
3197,0,0,0,0,0,0,1,
3198,0,0,0,0,1,1,0,
3199,0,0,0,0,0,0,1,
3200,0,0,0,0,0,1,1,
3201,0,0,0,0,0,1,1,
3202,0,0,0,0,0,1,0,
3203,0,0,0,0,0,1,0,
3204,0,0,0,0,0,1,0,
3205,0,0,0,0,0,0,1,
3206,0,0,0,0,0,1,1,
3207,0,0,0,0,0,0,0,
3208,0,0,0,0,0,0,1,
3209,0,0,0,0,0,0,1,
3210,0,0,0,0,0,1,1,
3211,0,0,0,0,0,0,1,
3212,0,0,0,0,0,1,0,
3213,0,0,0,0,0,0,0,
3214,0,0,0,0,0,0,0,
3215,0,0,0,0,0,0,1,
3216,0,0,0,0,0,0,0,
3217,0,0,0,0,0,0,0,
3218,0,0,0,0,0,1,1,
3219,0,0,0,0,0,0,1,
3220,0,0,0,0,0,1,1,
3221,0,0,0,0,0,1,0,
3222,0,0,0,0,0,1,0,
3223,1,0,0,0,0,1,1,
3224,1,0,0,0,0,0,1,
3225,0,0,0,0,0,1,1,
3226,0,0,0,0,0,1,0,
3227,1,0,0,0,0,0,1,
3228,0,0,0,0,0,1,0,
3229,1,0,0,0,0,0,1,
3230,1,0,0,0,0,0,0,
3231,1,0,0,0,0,0,0,
3232,1,0,0,0,0,1,0,
3233,0,0,0,0,0,1,1,
3234,1,0,0,0,0,0,0,
3235,0,0,0,0,0,1,1,
3236,0,0,0,0,0,1,1,
3237,0,0,0,0,0,1,0,
3238,0,0,0,0,0,0,0,
3239,0,0,0,0,0,0,0,
3240,0,0,0,0,0,0,1,
3241,0,0,0,0,0,0,1,
3242,0,0,0,0,0,1,0,
3243,1,1,1,0,0,0,1,
3244,1,1,1,0,0,1,0,
3245,1,1,1,0,0,0,0,
3246,1,1,1,0,0,1,1,
3247,0,0,0,0,0,0,0,
3248,1,0,0,0,1,0,0,
3249,1,0,0,0,1,1,1,
3250,0,0,0,0,0,1,0,
3251,0,0,0,0,0,1,0,
3252,0,0,0,0,0,0,0,
3253,0,0,0,0,0,0,1,
3254,0,0,0,0,0,0,1,
3255,0,0,0,0,0,1,1,
3256,0,0,0,0,0,0,1,
3257,1,0,0,0,1,0,1,
3258,1,0,0,0,1,1,0,
3259,0,0,0,0,0,1,0,
3260,0,0,0,0,0,0,1,
3261,0,0,0,0,1,0,1,
3262,0,0,0,0,0,1,0,
3263,1,0,1,0,0,0,1,
3264,1,0,1,0,0,0,0,
3265,0,1,0,1,0,0,0,
3266,0,1,0,1,0,0,1,
3267,1,0,0,0,0,1,1,
3268,0,1,0,1,0,0,1,
3269,1,0,0,0,0,0,0,
3270,0,1,0,1,0,0,0,
3271,0,0,1,0,0,0,0,
3272,0,0,1,0,0,0,1,
3273,0,0,1,0,0,0,1,
3274,0,0,1,0,0,0,0,
3275,0,0,0,0,1,1,1,
3276,0,0,0,0,1,0,1,
3277,0,0,0,0,1,1,0,
3278,0,0,0,0,1,0,0,
3279,1,0,0,0,0,0,1,
3280,1,0,0,0,1,1,0,
3281,0,0,0,0,0,0,1,
3282,0,0,1,1,0,0,1,
3283,0,0,0,0,0,1,1,
3284,0,0,1,1,0,0,0,
3285,0,0,1,1,0,0,0,
3286,0,0,0,0,0,0,0,
3287,0,0,1,1,0,0,1,
3288,0,0,0,0,0,1,0,
3289,0,1,0,1,0,0,1,
3290,0,1,0,1,0,0,0,
3291,0,1,0,1,0,0,1,
3292,0,1,0,1,0,0,0,
3293,0,0,0,1,0,0,1,
3294,1,0,0,0,0,1,0,
3295,0,0,0,1,0,0,0,
3296,1,0,0,0,0,0,1,
3297,0,0,0,1,0,0,1,
3298,0,0,0,1,0,0,0,
3299,1,0,1,1,0,0,1,
3300,1,0,1,1,1,0,1,
3301,1,0,1,1,1,0,0,
3302,1,0,1,1,0,0,0,
3303,0,0,0,0,0,0,1,
3304,0,0,0,0,0,0,1,
3305,0,0,0,0,0,1,0,
3306,0,0,0,0,0,1,0,
3307,1,0,1,1,0,0,1,
3308,1,0,1,1,0,0,0,
3309,1,0,1,1,0,0,0,
3310,1,0,1,1,0,0,1,
3311,1,0,1,0,1,0,1,
3312,1,0,0,0,0,1,1,
3313,1,0,1,0,0,0,0,
3314,1,0,0,0,0,0,0,
3315,1,0,0,0,0,1,0,
3316,1,0,0,0,0,1,1,
3317,0,0,1,0,0,0,1,
3318,0,0,1,0,0,0,1,
3319,0,0,1,0,0,0,0,
3320,0,0,1,0,0,0,0,
3321,0,0,0,1,0,0,0,
3322,0,0,0,0,0,1,1,
3323,0,0,0,0,0,1,1,
3324,0,0,0,1,0,0,1,
3325,0,0,0,0,0,1,0,
3326,0,0,0,1,0,0,0,
3327,0,0,0,0,0,0,0,
3328,0,0,0,1,0,0,1,
3329,0,0,0,0,0,0,0,
3330,0,0,0,0,0,1,1,
3331,1,0,1,0,0,0,1,
3332,1,0,1,0,0,0,0,
3333,1,0,1,0,0,0,1,
3334,1,0,1,0,0,0,0,
3335,1,0,0,0,0,1,0,
3336,1,0,0,0,0,1,1,
3337,1,0,1,0,0,1,1,
3338,1,0,1,0,0,1,0,
3339,1,0,1,0,0,1,1,
3340,1,0,1,0,0,1,0,
3341,1,0,0,0,1,1,1,
3342,1,0,0,0,1,1,0,
3343,1,0,1,0,0,0,1,
3344,0,0,0,0,0,0,1,
3345,0,0,0,0,0,1,0,
3346,1,0,1,0,0,0,0,
3347,1,0,1,0,0,0,0,
3348,0,0,0,0,0,1,0,
3349,1,0,1,0,1,0,1,
3350,0,0,0,0,0,0,1,
3351,1,1,1,0,0,0,0,
3352,1,1,1,0,0,0,1,
3353,1,1,1,0,0,0,1,
3354,0,0,0,0,0,0,1,
3355,1,1,1,0,0,0,0,
3356,0,0,0,0,0,0,0,
3357,0,0,0,0,0,0,0,
3358,0,0,0,0,0,0,1,
3359,1,1,1,0,1,0,0,
3360,0,0,0,0,1,1,0,
3361,1,1,1,0,0,0,0,
3362,0,0,0,0,0,1,1,
3363,1,1,1,0,0,0,1,
3364,0,0,0,0,0,0,0,
3365,1,1,1,0,1,0,1,
3366,0,0,0,0,0,0,1,
3367,1,0,1,0,0,0,0,
3368,1,0,1,0,0,0,1,
3369,1,0,1,0,0,0,1,
3370,1,0,1,0,0,0,0,
3371,0,0,0,0,1,1,1,
3372,0,0,1,0,0,0,0,
3373,0,0,1,0,0,0,1,
3374,0,0,1,0,0,0,1,
3375,0,0,0,0,0,1,0,
3376,0,0,1,0,0,0,0,
3377,0,0,1,0,0,0,1,
3378,0,0,1,0,0,1,0,
3379,1,0,0,0,0,0,1,
3380,1,0,0,0,0,0,0,
3381,0,0,1,0,0,0,1,
3382,0,0,0,0,1,0,1,
3383,0,0,1,0,0,0,1,
3384,0,0,1,0,1,0,0,
3385,0,0,1,0,0,0,0,
3386,0,0,0,0,1,1,0,
3387,0,1,1,0,0,0,1,
3388,1,0,0,0,0,1,0,
3389,0,1,1,0,0,0,0,
3390,1,0,0,0,0,0,1,
3391,0,1,1,0,0,0,1,
3392,0,1,1,0,0,0,0,
3393,0,0,1,0,0,0,1,
3394,0,0,1,0,0,0,0,
3395,0,0,1,0,0,0,0,
3396,0,0,0,0,1,0,0,
3397,0,0,0,0,1,0,1,
3398,0,0,1,0,0,0,1,
3399,0,0,1,0,0,0,0,
3400,0,0,1,0,0,0,1,
3401,1,1,0,0,0,0,1,
3402,0,0,1,0,0,0,0,
3403,0,0,1,0,0,0,1,
3404,1,1,0,0,0,0,0,
3405,1,1,0,0,0,0,1,
3406,0,0,0,0,0,1,1,
3407,0,0,0,0,0,1,0,
3408,1,1,0,0,0,0,0,
3409,1,0,1,0,0,0,1,
3410,1,0,1,0,0,0,0,
3411,1,0,1,0,0,0,1,
3412,0,0,1,0,0,1,0,
3413,1,0,1,0,0,0,0,
3414,0,0,1,0,0,1,1,
3415,0,0,0,0,0,0,1,
3416,0,0,0,0,0,1,0,
3417,0,1,1,0,0,0,0,
3418,0,1,1,0,0,0,1,
3419,0,1,1,0,0,0,1,
3420,0,1,1,0,0,0,0,
3421,0,0,0,0,0,1,0,
3422,0,0,1,0,0,0,1,
3423,0,0,0,0,0,0,1,
3424,0,0,1,0,0,0,0,
3425,0,0,1,0,0,0,1,
3426,0,0,1,0,0,0,0,
3427,0,0,1,0,0,0,0,
3428,0,0,1,0,0,0,1,
3429,0,0,1,0,0,0,1,
3430,0,0,1,0,0,0,0,
3431,0,0,0,0,0,0,0,
3432,0,0,0,0,0,0,1,
3433,0,0,0,0,0,1,1,
3434,0,0,0,0,0,1,0,
3435,1,0,0,1,0,0,0,
3436,1,0,0,1,0,0,1,
3437,1,0,0,1,0,0,0,
3438,0,0,0,0,0,1,0,
3439,0,0,0,0,1,1,1,
3440,1,0,0,1,0,0,1,
3441,0,0,0,0,0,0,0,
3442,0,0,0,0,0,1,1,
3443,1,0,0,0,0,0,1,
3444,1,0,0,0,0,1,1,
3445,1,0,0,0,0,1,0,
3446,0,0,0,0,0,0,0,
3447,0,0,0,0,0,1,1,
3448,1,0,0,0,0,1,1,
3449,1,0,0,0,0,1,1,
3450,1,0,0,0,0,1,1,
3451,0,0,0,0,0,1,1,
3452,1,1,0,0,0,1,0,
3453,1,0,0,0,0,0,0,
3454,0,0,0,0,0,0,0,
3455,0,0,0,0,0,1,1,
3456,1,1,0,0,0,1,1,
3457,1,0,0,0,0,1,0,
3458,1,0,0,0,0,1,0,
3459,1,1,0,0,0,1,0,
3460,1,0,0,0,0,0,1,
3461,1,1,0,0,0,0,1,
3462,0,0,0,0,0,0,1,
3463,0,0,0,0,0,0,0,
3464,0,0,0,0,0,0,0,
3465,1,0,0,0,0,1,0,
3466,1,0,0,0,0,1,0,
3467,1,0,0,0,0,1,1,
3468,0,0,0,0,0,1,1,
3469,0,0,0,0,0,1,1,
3470,0,0,0,0,0,1,0,
3471,1,0,0,0,0,1,0,
3472,1,0,0,0,0,1,0,
3473,0,0,0,0,0,0,0,
3474,1,0,0,0,0,0,1,
3475,0,0,0,0,0,0,1,
3476,1,0,0,0,0,1,0,
3477,1,0,0,0,0,1,0,
3478,1,0,0,0,0,1,1,
3479,1,0,0,0,0,0,1,
3480,0,0,0,0,0,0,0,
3481,0,0,0,0,0,0,0,
3482,0,0,0,0,0,1,1,
3483,0,0,0,0,0,0,0,
3484,0,0,0,0,0,1,1,
3485,0,0,0,0,1,1,1,
3486,1,1,0,0,0,1,0,
3487,0,0,0,0,0,1,0,
3488,1,1,0,0,0,1,0,
3489,0,0,0,0,0,1,0,
3490,0,0,0,0,0,0,0,
3491,1,0,0,0,0,0,1,
3492,0,0,0,0,1,0,1,
3493,0,0,0,0,0,0,0,
3494,1,0,0,0,0,0,0,
3495,1,1,0,0,0,0,1,
3496,1,1,0,0,0,0,1,
3497,0,0,0,0,0,1,1,
3498,0,0,0,0,0,1,1,
3499,0,0,0,0,0,0,0,
3500,0,0,0,0,0,1,1,
3501,1,0,0,0,0,1,1,
3502,1,0,0,0,0,1,0,
3503,0,0,0,0,0,1,0,
3504,0,0,0,0,0,1,0,
3505,0,0,0,0,0,0,1,
3506,0,0,0,0,0,1,1,
3507,0,0,0,0,0,0,0,
3508,0,0,0,0,0,0,1,
3509,0,0,0,0,0,1,1,
3510,0,0,0,0,0,1,1,
3511,0,0,0,0,0,0,1,
3512,0,0,0,0,0,1,1,
3513,0,0,0,0,0,1,0,
3514,0,0,0,0,0,1,0,
3515,1,0,0,0,0,0,0,
3516,0,0,0,0,0,0,0,
3517,0,0,0,0,0,1,0,
3518,0,0,0,0,0,0,1,
3519,1,0,0,0,0,1,0,
3520,0,0,0,0,0,1,0,
3521,1,0,0,0,0,0,1,
3522,1,0,0,0,0,1,1,
3523,1,1,0,0,0,1,1,
3524,1,1,0,0,0,0,0,
3525,1,1,0,0,0,1,1,
3526,1,1,0,0,0,1,0,
3527,0,1,1,0,0,0,1,
3528,0,1,1,0,0,0,0,
3529,0,1,1,0,0,0,1,
3530,0,1,1,0,0,0,0,
3531,1,0,0,0,0,1,1,
3532,0,0,0,0,0,0,1,
3533,0,0,0,0,0,0,0,
3534,0,0,0,0,0,1,1,
3535,1,0,0,0,0,1,1,
3536,0,0,0,0,0,1,0,
3537,0,0,0,0,0,1,0,
3538,0,0,0,0,0,0,1,
3539,0,0,0,0,0,0,0,
3540,1,0,0,0,0,1,0,
3541,0,0,0,0,0,1,1,
3542,1,0,0,0,0,0,0,
3543,1,1,0,0,0,0,0,
3544,0,0,0,0,0,0,1,
3545,1,0,0,0,0,0,1,
3546,0,0,0,0,0,0,1,
3547,1,0,0,0,0,1,1,
3548,0,0,0,0,0,1,1,
3549,0,0,0,0,0,1,1,
3550,0,0,0,0,0,1,0,
3551,1,0,0,0,0,0,0,
3552,0,0,0,0,0,0,0,
3553,0,0,0,0,0,0,0,
3554,1,1,0,0,0,0,1,
3555,1,1,0,0,0,1,0,
3556,1,1,0,0,0,0,1,
3557,1,0,0,0,0,1,0,
3558,0,0,0,0,0,1,0,
3559,0,0,0,0,0,0,1,
3560,0,0,0,0,0,0,1,
3561,0,0,0,0,0,1,1,
3562,0,0,0,0,0,1,0,
3563,0,0,0,0,0,1,0,
3564,0,0,0,0,0,0,1,
3565,0,0,0,0,0,0,0,
3566,0,0,0,0,0,0,0,
3567,0,0,0,0,0,0,1,
3568,0,0,0,0,0,0,1,
3569,0,0,0,0,0,1,0,
3570,0,0,0,0,0,0,1,
3571,0,0,0,0,0,0,0,
3572,0,0,0,0,0,0,1,
3573,0,0,0,0,0,0,0,
3574,0,0,0,0,0,1,1,
3575,0,0,0,0,0,0,1,
3576,0,0,0,0,0,1,0,
3577,0,0,0,0,0,1,0,
3578,0,0,0,0,0,1,0,
3579,0,0,0,0,0,1,0,
3580,0,0,0,0,1,0,1,
3581,0,0,0,0,0,1,1,
3582,0,0,0,0,0,1,0,
3583,0,0,0,0,0,1,1,
3584,0,0,0,0,0,0,1,
3585,0,0,0,0,0,1,1,
3586,0,0,0,0,0,1,0,
3587,0,0,0,0,1,1,0,
3588,0,0,0,0,0,1,0,
3589,0,0,0,0,0,1,0,
3590,0,0,0,0,0,0,0,
3591,0,0,0,0,0,0,1,
3592,0,0,0,0,1,1,1,
3593,0,0,0,0,0,0,1,
3594,0,0,0,0,0,1,0,
3595,0,0,0,0,0,0,0,
3596,0,0,0,0,0,1,0,
3597,0,0,0,0,0,0,1,
3598,0,0,0,0,0,1,1,
3599,0,0,1,0,1,0,0,
3600,0,0,1,0,1,0,1,
3601,0,0,1,0,1,0,1,
3602,0,0,1,0,0,0,0,
3603,1,0,0,0,0,0,1,
3604,1,0,0,0,0,1,0,
3605,1,0,0,0,0,1,1,
3606,0,0,0,0,0,1,1,
3607,0,0,0,0,0,1,0,
3608,0,0,0,0,0,0,0,
3609,0,0,0,0,0,1,1,
3610,1,0,0,0,0,0,0,
3611,0,0,0,0,0,0,1,
3612,0,0,0,0,0,1,0,
3613,0,0,0,0,1,1,1,
3614,0,0,0,0,0,1,0,
3615,1,0,0,0,0,0,1,
3616,1,0,0,0,0,0,1,
3617,0,0,0,0,0,0,1,
3618,0,0,0,0,0,0,0,
3619,1,0,0,0,0,0,0,
3620,0,0,0,0,0,0,1,
3621,0,0,0,0,0,0,0,
3622,1,0,0,0,0,0,0,
3623,0,0,0,0,0,1,1,
3624,0,0,0,0,0,0,0,
3625,0,0,0,0,0,1,1,
3626,0,0,0,0,1,0,0,
3627,0,0,1,0,1,1,1,
3628,0,0,1,0,0,0,0,
3629,0,0,1,0,1,1,1,
3630,0,0,1,0,1,1,0,
3631,0,0,1,0,1,0,1,
3632,0,0,1,0,1,0,0,
3633,0,0,1,0,0,0,1,
3634,0,0,1,0,1,0,1,
3635,0,0,1,0,0,0,0,
3636,1,0,0,0,0,1,0,
3637,0,0,1,0,1,0,0,
3638,1,0,0,0,0,0,0,
3639,1,0,0,0,0,1,1,
3640,1,0,0,0,0,1,1,
3641,0,0,1,0,0,0,1,
3642,0,0,1,0,0,0,1,
3643,0,0,1,0,0,0,0,
3644,0,0,1,0,0,0,0,
3645,0,0,0,1,1,0,1,
3646,0,0,0,1,1,0,0,
3647,0,0,0,1,1,0,0,
3648,0,0,0,1,0,0,1,
3649,0,0,0,0,0,1,0,
3650,0,0,0,0,0,1,1,
3651,0,0,0,0,0,1,1,
3652,0,0,0,0,0,1,0,
3653,0,0,0,0,0,1,1,
3654,0,0,0,0,0,0,0,
3655,0,0,1,1,0,0,0,
3656,0,0,1,1,0,0,1,
3657,0,0,0,0,0,1,1,
3658,0,0,0,0,0,0,0,
3659,0,0,0,0,0,0,1,
3660,0,0,1,1,0,0,0,
3661,0,0,1,1,0,0,1,
3662,0,0,0,0,0,1,0,
3663,0,0,0,0,0,0,1,
3664,0,0,0,0,0,0,1,
3665,0,0,0,0,0,0,0,
3666,0,0,0,0,0,0,0,
3667,0,1,1,0,0,0,1,
3668,0,0,0,0,0,1,1,
3669,0,0,0,0,0,1,1,
3670,0,1,1,0,0,0,0,
3671,0,0,0,0,0,0,0,
3672,0,1,1,0,0,0,1,
3673,0,0,0,0,0,1,0,
3674,0,1,1,0,0,0,0,
3675,0,1,1,0,0,0,1,
3676,0,1,1,0,0,0,0,
3677,0,1,1,0,0,0,1,
3678,0,1,1,0,0,0,0,
3679,0,0,0,0,0,0,1,
3680,0,0,0,0,0,1,0,
3681,1,0,1,1,0,0,1,
3682,1,0,1,1,0,0,0,
3683,1,0,1,1,0,0,0,
3684,1,0,1,1,0,0,1,
3685,1,0,1,0,0,0,1,
3686,1,0,1,0,0,0,0,
3687,1,0,1,0,0,0,1,
3688,1,0,1,0,0,0,0,
3689,0,0,0,0,0,1,1,
3690,0,0,0,0,0,0,0,
3691,0,0,0,0,0,1,1,
3692,0,0,1,0,1,0,0,
3693,0,0,1,0,1,0,1,
3694,0,0,1,0,1,0,0,
3695,0,0,0,0,0,0,0,
3696,0,0,1,0,1,0,1,
3697,0,0,1,0,1,0,0,
3698,0,0,1,0,0,0,1,
3699,1,0,0,0,0,1,1,
3700,1,0,0,0,0,1,0,
3701,0,0,1,0,0,0,0,
3702,0,0,1,0,1,0,1,
3703,1,0,0,0,0,0,0,
3704,1,0,0,0,0,0,1,
3705,1,0,1,1,0,0,0,
3706,1,0,1,1,0,0,1,
3707,0,0,0,0,0,0,1,
3708,0,0,0,0,0,1,0,
3709,1,0,0,0,0,1,1,
3710,1,0,0,0,0,0,0,
3711,0,0,1,0,0,0,1,
3712,0,0,1,0,0,0,0,
3713,0,0,1,0,0,0,1,
3714,0,0,1,0,0,0,0,
3715,1,0,1,0,0,0,0,
3716,0,0,1,0,1,1,1,
3717,0,0,1,0,0,0,0,
3718,1,0,1,0,0,0,1,
3719,1,0,1,0,0,0,1,
3720,1,0,1,0,0,0,0,
3721,1,0,0,0,0,0,0,
3722,1,0,0,0,0,1,1,
3723,1,0,0,0,0,1,0,
3724,1,0,0,0,0,1,1,
3725,1,1,1,0,0,0,0,
3726,1,1,1,0,0,0,0,
3727,1,1,1,0,0,0,1,
3728,1,1,1,0,0,0,1,
3729,0,0,1,0,0,0,1,
3730,0,0,1,0,0,0,0,
3731,0,0,1,0,0,0,1,
3732,0,0,1,0,0,0,1,
3733,0,0,1,0,0,0,0,
3734,0,0,1,0,0,0,0,
3735,1,0,1,0,0,0,1,
3736,1,0,1,0,0,0,0,
3737,1,0,0,0,0,0,1,
3738,1,0,0,0,0,0,0,
3739,1,0,1,0,0,0,1,
3740,1,0,1,0,0,0,0,
3741,1,0,1,0,0,0,1,
3742,1,0,1,0,0,0,0,
3743,0,0,0,0,0,0,0,
3744,0,0,0,0,0,0,1,
3745,0,0,0,0,0,0,1,
3746,0,0,0,0,0,1,0,
3747,0,0,0,0,0,0,1,
3748,0,0,0,0,0,0,0,
3749,1,0,1,0,0,0,1,
3750,0,0,1,0,0,1,1,
3751,1,0,1,0,0,0,1,
3752,1,0,1,0,0,0,0,
3753,1,0,1,0,0,0,0,
3754,0,0,1,0,0,1,0,
3755,0,0,0,0,0,1,1,
3756,1,0,1,0,0,0,1,
3757,1,0,1,0,1,0,0,
3758,1,0,1,0,0,0,0,
3759,1,0,1,0,0,0,1,
3760,0,0,0,0,0,1,0,
3761,1,0,1,0,0,0,1,
3762,1,0,1,0,0,0,0,
3763,1,0,1,0,0,0,1,
3764,1,0,1,0,0,0,0,
3765,0,1,0,0,0,0,1,
3766,0,0,1,0,0,0,1,
3767,0,0,1,0,0,0,0,
3768,0,0,1,0,0,0,1,
3769,0,1,0,0,0,0,0,
3770,0,0,1,0,0,0,0,
3771,0,0,1,0,0,0,1,
3772,0,0,0,0,0,1,0,
3773,0,0,0,0,1,1,1,
3774,0,0,1,0,0,0,0,
3775,0,0,0,0,0,1,1,
3776,0,0,0,0,0,1,0,
3777,0,0,1,0,0,0,1,
3778,0,0,1,0,0,0,0,
3779,0,0,1,0,0,0,0,
3780,0,0,1,0,0,0,1,
3781,1,0,0,1,0,0,1,
3782,1,0,0,1,0,0,0,
3783,1,0,0,1,0,0,1,
3784,0,0,0,0,0,0,1,
3785,1,0,0,1,0,0,0,
3786,0,0,0,0,0,0,0,
3787,1,0,0,0,0,0,1,
3788,1,0,0,0,0,0,0,
3789,1,0,0,0,0,0,1,
3790,1,0,0,0,0,0,0,
3791,1,1,1,0,1,0,1,
3792,0,0,0,0,0,1,1,
3793,1,1,1,0,0,0,0,
3794,0,0,0,0,0,1,1,
3795,1,1,1,0,0,0,1,
3796,0,0,0,0,0,1,0,
3797,1,1,1,0,0,0,0,
3798,0,0,0,0,0,0,0,
3799,1,0,1,0,1,0,1,
3800,1,0,1,0,0,0,0,
3801,1,0,1,0,0,0,1,
3802,0,0,0,0,0,1,1,
3803,1,0,1,0,0,0,0,
3804,0,0,0,0,0,1,0,
3805,0,0,0,0,0,1,1,
3806,0,0,0,0,0,1,0,
3807,1,0,0,0,0,0,0,
3808,1,1,0,0,1,0,0,
3809,1,0,0,0,0,0,1,
3810,1,1,1,0,0,1,1,
3811,1,1,0,0,1,1,1,
3812,1,1,0,0,0,1,1,
3813,1,1,0,0,0,0,1,
3814,0,0,0,0,0,0,1,
3815,1,1,1,0,0,1,0,
3816,0,0,0,0,0,0,0,
3817,0,0,0,0,0,0,0,
3818,1,1,1,0,0,1,0,
3819,1,0,0,0,0,1,0,
3820,0,0,0,0,0,1,1,
3821,0,0,0,0,0,0,1,
3822,0,0,0,0,0,1,0,
3823,0,0,0,0,0,0,0,
3824,1,1,0,0,0,0,0,
3825,1,0,0,0,0,0,1,
3826,1,1,0,0,0,0,0,
3827,1,1,0,0,0,0,1,
3828,0,0,0,0,0,1,1,
3829,1,1,1,0,0,0,1,
3830,0,0,0,0,0,1,0,
3831,1,1,0,0,0,0,0,
3832,0,0,0,0,0,1,1,
3833,0,0,0,0,0,1,1,
3834,0,0,0,0,0,1,0,
3835,0,0,0,0,0,0,1,
3836,1,1,0,0,0,0,1,
3837,1,0,0,0,0,0,0,
3838,1,1,0,0,0,0,1,
3839,1,1,0,0,0,0,0,
3840,1,0,0,0,0,0,1,
3841,0,0,0,0,0,0,1,
3842,1,1,0,0,0,1,0,
3843,1,0,0,0,0,1,0,
3844,0,0,0,0,0,0,0,
3845,1,0,0,0,0,1,1,
3846,0,0,0,0,0,1,0,
3847,0,0,0,0,0,0,0,
3848,0,0,0,0,0,0,1,
3849,0,0,0,0,0,1,1,
3850,0,0,0,0,0,1,0,
3851,1,0,0,0,0,0,1,
3852,1,0,0,0,0,1,1,
3853,1,0,0,0,0,1,0,
3854,1,0,0,0,0,1,0,
3855,0,0,0,0,0,0,1,
3856,0,0,0,0,0,0,0,
3857,0,0,0,0,0,0,1,
3858,0,0,0,0,0,0,0,
3859,0,0,0,0,0,0,0,
3860,0,0,0,0,0,1,1,
3861,0,0,0,0,0,1,1,
3862,0,0,0,0,0,0,0,
3863,0,1,0,0,0,1,1,
3864,0,1,0,0,0,0,0,
3865,0,1,0,0,0,1,1,
3866,0,1,0,0,0,1,0,
3867,0,0,0,0,0,0,1,
3868,0,0,0,0,0,1,1,
3869,0,0,0,0,0,1,1,
3870,0,0,0,0,0,1,1,
3871,0,0,0,0,0,1,0,
3872,0,0,0,0,0,1,0,
3873,0,0,0,0,0,1,0,
3874,0,0,0,0,0,1,0,
3875,1,1,0,0,0,1,1,
3876,1,1,0,0,0,1,0,
3877,1,1,0,0,0,0,0,
3878,1,1,0,0,0,1,1,
3879,1,1,0,0,0,0,1,
3880,0,0,0,0,0,0,0,
3881,0,0,0,0,0,0,1,
3882,0,0,0,0,0,0,1,
3883,0,0,0,0,0,0,0,
3884,1,1,0,0,0,0,0,
3885,1,1,0,0,0,1,1,
3886,1,1,0,0,0,1,0,
3887,0,0,0,0,0,0,0,
3888,0,0,0,0,0,1,1,
3889,0,0,0,0,0,1,1,
3890,0,0,0,0,0,0,0,
3891,0,0,0,0,0,1,1,
3892,0,0,0,0,0,0,0,
3893,0,0,0,0,0,0,1,
3894,0,0,0,0,0,1,0,
3895,0,0,0,0,0,1,1,
3896,0,0,0,0,0,1,0,
3897,0,0,0,0,0,1,0,
3898,0,0,0,0,0,1,1,
3899,0,1,0,0,0,0,0,
3900,0,1,0,0,0,1,1,
3901,0,1,0,0,0,0,0,
3902,0,1,0,0,0,1,1,
3903,0,0,1,0,0,0,1,
3904,0,0,1,0,0,0,0,
3905,0,0,1,0,0,0,0,
3906,0,0,1,0,0,0,1,
3907,0,0,0,0,0,0,1,
3908,0,0,0,0,0,1,0,
3909,0,0,0,0,0,1,0,
3910,0,0,0,0,0,0,1,
3911,1,0,0,0,0,1,1,
3912,1,0,0,0,0,1,0,
3913,1,0,0,0,0,0,0,
3914,1,0,0,0,0,1,1,
3915,1,0,1,0,0,0,1,
3916,1,0,1,0,0,0,0,
3917,1,0,1,0,0,0,0,
3918,1,0,1,0,1,0,1,
3919,1,0,0,1,0,0,1,
3920,1,0,0,1,0,0,1,
3921,0,0,0,0,0,1,0,
3922,1,0,0,1,0,0,0,
3923,1,0,0,1,0,0,0,
3924,0,0,0,0,0,0,1,
3925,1,0,1,0,0,0,0,
3926,1,0,1,0,0,0,1,
3927,0,0,1,0,0,0,1,
3928,0,0,1,0,0,0,1,
